[0.2436, 0.1865, 0.3272, 0.021, 0.0047, 0.004, 0.0822, 0.0369, 0.0036, 0.0902],
[0.3187, 0.1989, 0.1129, 0.0835, 0.0105, 0.0125, 0.0934, 0.0626, 0.0393, 0.0679],
[0.1418, 0.443, 0.0882, 0.0667, 0.0025, 0.0846, 0.0457, 0.0765, 0.0403, 0.0109],
[0.1372, 0.1714, 0.4184, 0.021, 0.0374, 0.0044, 0.0083, 0.0391, 0.0875, 0.0753],
[0.1395, 0.3367, 0.1146, 0.0254, 0.0393, 0.0638, 0.1122, 0.0187, 0.0382, 0.1115],
[0.1646, 0.1615, 0.1904, 0.0715, 0.0338, 0.136, 0.0295, 0.059, 0.0659, 0.0878],
[0.2171, 0.2521, 0.1805, 0.0638, 0.1499, 0.0176, 0.0462, 0.0219, 0.0191, 0.0317],
[0.1249, 0.1725, 0.2553, 0.0492, 0.1147, 0.0354, 0.0674, 0.0334, 0.0813, 0.066],
[0.1398, 0.2047, 0.1861, 0.0411, 0.1012, 0.0999, 0.1217, 0.0792, 0.0133, 0.0129],
[0.1593, 0.1759, 0.222, 0.0374, 0.015, 0.1013, 0.0361, 0.1194, 0.1025, 0.0311],
[0.3462, 0.1605, 0.2102, 0.0437, 0.0942, 0.0032, 0.0119, 0.0837, 0.0359, 0.0106],
[0.3553, 0.2425, 0.154, 0.01, 0.0013, 0.1062, 0.0216, 0.009, 0.0095, 0.0905],
[0.2333, 0.3107, 0.156, 0.0535, 0.0062, 0.0782, 0.0652, 0.0764, 0.0126, 0.0079],
[0.2565, 0.2006, 0.2431, 0.0969, 0.0178, 0.0314, 0.09, 0.0404, 0.0053, 0.018],
[0.2743, 0.1147, 0.285, 0.0648, 0.0057, 0.0596, 0.0964, 0.0495, 0.0217, 0.0284],
[0.188, 0.3146, 0.1715, 0.0127, 0.0121, 0.0574, 0.019, 0.0116, 0.1247, 0.0887],
[0.2791, 0.1319, 0.1524, 0.0168, 0.0711, 0.0303, 0.0559, 0.0281, 0.1042, 0.1302],
[0.2519, 0.1409, 0.2159, 0.0274, 0.0665, 0.0056, 0.0079, 0.1362, 0.1367, 0.0111],
[0.3878, 0.125, 0.1105, 0.0498, 0.0534, 0.0762, 0.0042, 0.1068, 0.0045, 0.0817],
[0.3859, 0.0956, 0.1847, 0.0711, 0.0177, 0.0511, 0.0796, 0.0272, 0.0695, 0.0176],
[0.1546, 0.1415, 0.2581, 0.1171, 0.0517, 0.0202, 0.0361, 0.0135, 0.0682, 0.1389],
[0.1572, 0.2515, 0.1169, 0.0464, 0.0311, 0.106, 0.1072, 0.0165, 0.056, 0.1111],
[0.1073, 0.2376, 0.309, 0.0884, 0.0098, 0.0473, 0.0031, 0.0617, 0.0665, 0.0693],
[0.1889, 0.1431, 0.2168, 0.0376, 0.0485, 0.0501, 0.1386, 0.0552, 0.0445, 0.0766],
[0.16, 0.2433, 0.1604, 0.0327, 0.0592, 0.1391, 0.1278, 0.0265, 0.0408, 0.0101],
[0.1371, 0.1502, 0.3081, 0.0814, 0.0431, 0.0585, 0.0122, 0.0335, 0.1359, 0.0399],
[0.2728, 0.264, 0.1946, 0.0222, 0.0043, 0.1143, 0.0279, 0.003, 0.0121, 0.0847],
[0.128, 0.1605, 0.4138, 0.0395, 0.0307, 0.0544, 0.0791, 0.0224, 0.0346, 0.037],
[0.2395, 0.256, 0.2075, 0.0534, 0.0488, 0.0081, 0.0129, 0.0149, 0.0817, 0.077],
[0.1373, 0.1617, 0.2545, 0.0962, 0.0379, 0.0265, 0.1175, 0.0937, 0.0172, 0.0577],
[0.1317, 0.1867, 0.3928, 0.0062, 0.0087, 0.0234, 0.0841, 0.1135, 0.0315, 0.0213],
[0.37, 0.1839, 0.1748, 0.0065, 0.0443, 0.0568, 0.0685, 0.0352, 0.0305, 0.0294],
[0.1989, 0.1495, 0.1943, 0.1239, 0.026, 0.0064, 0.1482, 0.0125, 0.1165, 0.0238],
[0.194, 0.1337, 0.1283, 0.0965, 0.1193, 0.0062, 0.1252, 0.0699, 0.112, 0.015],
[0.1904, 0.1518, 0.1824, 0.0696, 0.0488, 0.02, 0.134, 0.0594, 0.0239, 0.1199],
[0.3668, 0.1269, 0.1768, 0.0055, 0.0449, 0.0186, 0.0862, 0.0382, 0.1239, 0.0121],
[0.352, 0.1653, 0.1186, 0.0006, 0.0636, 0.0752, 0.0978, 0.1002, 0.0067, 0.02],
[0.2688, 0.1802, 0.1448, 0.0272, 0.0398, 0.0402, 0.0201, 0.1306, 0.1367, 0.0116],
[0.0975, 0.2306, 0.4181, 0.0031, 0.0266, 0.0165, 0.046, 0.0078, 0.0886, 0.0651],
[0.2048, 0.1855, 0.2533, 0.1201, 0.0046, 0.1564, 0.006, 0.0139, 0.0288, 0.0267],
[0.1592, 0.1981, 0.2258, 0.0453, 0.0769, 0.0507, 0.0879, 0.0275, 0.0378, 0.0909],
[0.3098, 0.1888, 0.1791, 0.0085, 0.0473, 0.0472, 0.0404, 0.008, 0.0447, 0.1262],
[0.2319, 0.1792, 0.1704, 0.0573, 0.0726, 0.0517, 0.0447, 0.0266, 0.0407, 0.1248],
[0.1294, 0.2506, 0.1665, 0.124, 0.0884, 0.0504, 0.0756, 0.0518, 0.0243, 0.0391],
[0.2169, 0.1863, 0.1874, 0.028, 0.1052, 0.099, 0.0653, 0.085, 0.015, 0.0119],
[0.2238, 0.1461, 0.2661, 0.0049, 0.0531, 0.0604, 0.1165, 0.0949, 0.0076, 0.0266],
[0.1754, 0.1615, 0.2392, 0.1034, 0.0591, 0.0395, 0.0512, 0.1018, 0.044, 0.0249],
[0.1936, 0.1233, 0.3581, 0.022, 0.0568, 0.0975, 0.0107, 0.0883, 0.0272, 0.0226],
[0.1859, 0.29, 0.1505, 0.0409, 0.0217, 0.0246, 0.0275, 0.0707, 0.1236, 0.0645],
[0.2164, 0.2359, 0.1772, 0.0532, 0.086, 0.001, 0.1548, 0.0089, 0.0317, 0.0348],
[0.2979, 0.2142, 0.149, 0.059, 0.0128, 0.0466, 0.0438, 0.0723, 0.0621, 0.0424],
[0.3959, 0.1053, 0.2444, 0.0112, 0.0049, 0.0879, 0.0073, 0.0004, 0.1012, 0.0414],
[0.5634, 0.108, 0.0813, 0.0452, 0.0634, 0.0185, 0.0179, 0.0039, 0.0211, 0.0773],
[0.3987, 0.1617, 0.1358, 0.0003, 0.0083, 0.025, 0.0956, 0.0514, 0.0526, 0.0707],
[0.17, 0.2509, 0.2411, 0.0957, 0.0216, 0.08, 0.0012, 0.0514, 0.0121, 0.076],
[0.1467, 0.2243, 0.3966, 0.0528, 0.0265, 0.0615, 0.0123, 0.0539, 0.0192, 0.0061],
[0.2241, 0.2179, 0.1546, 0.1066, 0.0557, 0.0834, 0.0286, 0.0332, 0.0358, 0.06],
[0.1971, 0.2157, 0.1975, 0.0738, 0.1212, 0.0003, 0.0973, 0.0229, 0.0526, 0.0217],
[0.3304, 0.2208, 0.104, 0.045, 0.0919, 0.008, 0.0631, 0.0854, 0.0341, 0.0173],
[0.1431, 0.3676, 0.2144, 0.1318, 0.0013, 0.0318, 0.065, 0.0059, 0.0033, 0.0359],
[0.192, 0.174, 0.191, 0.1617, 0.0119, 0.0138, 0.0486, 0.0705, 0.1261, 0.0105],
[0.1736, 0.1637, 0.1684, 0.0375, 0.041, 0.0817, 0.0647, 0.0949, 0.0441, 0.1305],
[0.1871, 0.1493, 0.1753, 0.0669, 0.1203, 0.0616, 0.0259, 0.0688, 0.1147, 0.03],
[0.1849, 0.1836, 0.3311, 0.0131, 0.0101, 0.0055, 0.0726, 0.0236, 0.0517, 0.1238],
[0.2059, 0.1616, 0.3208, 0.0061, 0.053, 0.0164, 0.0845, 0.0052, 0.0106, 0.1359],
[0.1552, 0.3006, 0.145, 0.045, 0.1211, 0.0061, 0.0222, 0.0172, 0.1159, 0.0719],
[0.2496, 0.168, 0.1505, 0.0184, 0.0821, 0.0857, 0.0583, 0.0522, 0.1241, 0.0114],
[0.1078, 0.278, 0.15, 0.0178, 0.0895, 0.064, 0.086, 0.0815, 0.0741, 0.0512],
[0.1578, 0.2613, 0.1319, 0.0739, 0.0014, 0.0575, 0.0673, 0.0897, 0.0283, 0.1309],
[0.1066, 0.2243, 0.3732, 0.049, 0.0308, 0.0447, 0.0548, 0.0389, 0.036, 0.0419],
[0.0911, 0.3131, 0.2148, 0.0305, 0.058, 0.0745, 0.081, 0.0404, 0.0485, 0.048],
[0.1331, 0.1309, 0.3346, 0.0918, 0.0647, 0.0574, 0.0088, 0.0729, 0.0429, 0.0629],
[0.1866, 0.4296, 0.2626, 0.0128, 0.0017, 0.0235, 0.0024, 0.0206, 0.0497, 0.0104],
[0.2551, 0.15, 0.1192, 0.0675, 0.1102, 0.1045, 0.0207, 0.0341, 0.1111, 0.0275],
[0.1952, 0.1692, 0.1826, 0.005, 0.0187, 0.1652, 0.1481, 0.0872, 0.0054, 0.0235],
[0.2069, 0.1681, 0.1762, 0.0124, 0.0108, 0.0206, 0.0884, 0.0988, 0.144, 0.0739],
[0.3274, 0.1391, 0.145, 0.0788, 0.0859, 0.026, 0.1225, 0.0168, 0.0052, 0.0532],
[0.2116, 0.1557, 0.1538, 0.0131, 0.0921, 0.0446, 0.0449, 0.0244, 0.1117, 0.1483],
[0.1524, 0.2719, 0.1654, 0.0042, 0.1035, 0.051, 0.0189, 0.0591, 0.1079, 0.0658],
[0.1458, 0.1298, 0.3884, 0.0952, 0.0538, 0.0173, 0.1083, 0.0124, 0.0427, 0.0064],
[0.4152, 0.1803, 0.1319, 0.0182, 0.0578, 0.0939, 0.0098, 0.002, 0.0563, 0.0348],
[0.1234, 0.2409, 0.2388, 0.0933, 0.0122, 0.0886, 0.0412, 0.0687, 0.0711, 0.0218],
