[0.0086, 0.1335, 0.1155, 0.1949, 0.1364, 0.2258, 0.0552, 0.0416, 0.0157, 0.0727],
[0.0259, 0.0249, 0.065, 0.092, 0.252, 0.3931, 0.0832, 0.0436, 0.0031, 0.0172],
[0.0598, 0.0541, 0.0031, 0.2058, 0.2304, 0.1583, 0.0448, 0.1371, 0.0796, 0.0271],
[0.0901, 0.0432, 0.06, 0.1728, 0.1643, 0.2414, 0.1198, 0.0382, 0.0396, 0.0305],
[0.1256, 0.0704, 0.0547, 0.17, 0.1554, 0.1938, 0.1083, 0.0438, 0.036, 0.042],
[0.0797, 0.0506, 0.0961, 0.4001, 0.118, 0.1132, 0.0974, 0.0043, 0.0152, 0.0255],
[0.0325, 0.0038, 0.0082, 0.2495, 0.1239, 0.3874, 0.107, 0.0206, 0.0565, 0.0106],
[0.0158, 0.0202, 0.1263, 0.1749, 0.278, 0.1619, 0.1382, 0.0266, 0.0286, 0.0296],
[0.0888, 0.0602, 0.0103, 0.1118, 0.5941, 0.0969, 0.0096, 0.0027, 0.0183, 0.0072],
[0.1543, 0.0061, 0.0911, 0.1761, 0.189, 0.2301, 0.0954, 0.0256, 0.0113, 0.0212],
[0.1016, 0.0713, 0.0758, 0.2605, 0.167, 0.1667, 0.0128, 0.0741, 0.0481, 0.0221],
[0.0124, 0.0844, 0.0531, 0.0898, 0.3588, 0.2516, 0.0013, 0.0576, 0.0094, 0.0815],
[0.0486, 0.0438, 0.0223, 0.2225, 0.1822, 0.2347, 0.0514, 0.0066, 0.149, 0.0389],
[0.0692, 0.0618, 0.0641, 0.108, 0.1052, 0.3467, 0.0855, 0.0551, 0.0694, 0.0349],
[0.0874, 0.0022, 0.0652, 0.1654, 0.191, 0.2935, 0.0335, 0.0485, 0.0727, 0.0406],
[0.0934, 0.0041, 0.0166, 0.1618, 0.4323, 0.1009, 0.0313, 0.0572, 0.0954, 0.0069],
[0.0947, 0.0173, 0.0225, 0.2551, 0.1521, 0.2108, 0.0135, 0.0471, 0.1226, 0.0643],
[0.0688, 0.0173, 0.0518, 0.1365, 0.1632, 0.3759, 0.123, 0.0191, 0.022, 0.0225],
[0.1168, 0.0948, 0.0497, 0.1866, 0.1208, 0.1534, 0.1085, 0.0053, 0.0827, 0.0814],
[0.0894, 0.0453, 0.0104, 0.2559, 0.186, 0.2359, 0.1298, 0.0263, 0.0134, 0.0076],
[0.1002, 0.1445, 0.0277, 0.187, 0.211, 0.2273, 0.0124, 0.0125, 0.0452, 0.0322],
[0.0009, 0.0207, 0.0885, 0.1224, 0.4335, 0.2177, 0.0163, 0.01, 0.0352, 0.0549],
[0.0175, 0.0383, 0.0763, 0.1126, 0.2884, 0.3495, 0.0262, 0.0393, 0.0474, 0.0044],
[0.0548, 0.0268, 0.047, 0.4138, 0.2195, 0.1187, 0.0074, 0.0045, 0.0769, 0.0307],
[0.0047, 0.01, 0.0073, 0.0985, 0.2452, 0.3309, 0.0973, 0.0879, 0.0403, 0.078],
[0.0587, 0.0853, 0.0155, 0.2125, 0.2239, 0.1414, 0.0602, 0.0258, 0.0485, 0.1281],
[0.0354, 0.015, 0.0438, 0.2901, 0.2495, 0.1596, 0.0315, 0.1323, 0.011, 0.0317],
[0.0636, 0.0596, 0.0066, 0.3413, 0.1261, 0.1109, 0.0427, 0.0588, 0.1021, 0.0882],
[0.0576, 0.1076, 0.0708, 0.1265, 0.1821, 0.2767, 0.0253, 0.0408, 0.1103, 0.0024],
[0.0033, 0.0546, 0.0419, 0.1773, 0.1462, 0.2628, 0.1407, 0.0486, 0.0273, 0.0973],
[0.1151, 0.0572, 0.0755, 0.2081, 0.2347, 0.1488, 0.0025, 0.0096, 0.0333, 0.1153],
[0.129, 0.0365, 0.1269, 0.1537, 0.1542, 0.2766, 0.0043, 0.0017, 0.0578, 0.0594],
[0.0868, 0.0832, 0.0527, 0.2811, 0.1362, 0.1199, 0.0815, 0.0057, 0.0942, 0.0588],
[0.1372, 0.0003, 0.1154, 0.1465, 0.2479, 0.1808, 0.057, 0.0185, 0.0366, 0.0597],
[0.0111, 0.1573, 0.149, 0.2122, 0.2031, 0.1666, 0.0495, 0.0069, 0.0289, 0.0153],
[0.0605, 0.0599, 0.0179, 0.2146, 0.1584, 0.1776, 0.149, 0.1218, 0.0004, 0.0398],
[0.0244, 0.0468, 0.0145, 0.2448, 0.1717, 0.205, 0.1646, 0.1211, 0.0029, 0.0043],
[0.042, 0.0933, 0.0315, 0.3713, 0.1165, 0.1191, 0.116, 0.0074, 0.004, 0.099],
[0.0202, 0.0569, 0.0003, 0.1781, 0.2763, 0.2036, 0.0199, 0.1758, 0.0589, 0.0098],
[0.0834, 0.0547, 0.0446, 0.2219, 0.1179, 0.2677, 0.029, 0.0688, 0.0545, 0.0576],
[0.0147, 0.0236, 0.0343, 0.1985, 0.1591, 0.2642, 0.1438, 0.0033, 0.0622, 0.0963],
[0.1027, 0.0085, 0.0231, 0.1324, 0.4088, 0.129, 0.0073, 0.0375, 0.0809, 0.0698],
[0.0154, 0.0642, 0.0469, 0.178, 0.1705, 0.3488, 0.0099, 0.0864, 0.0369, 0.0431],
[0.076, 0.0785, 0.0064, 0.1424, 0.404, 0.2058, 0.0498, 0.004, 0.0152, 0.018],
[0.0196, 0.0826, 0.0637, 0.1477, 0.2826, 0.1684, 0.1289, 0.0571, 0.0357, 0.0138],
[0.0076, 0.0951, 0.0031, 0.2134, 0.1846, 0.1694, 0.0789, 0.0492, 0.0699, 0.1288],
[0.0351, 0.0147, 0.0666, 0.1135, 0.2141, 0.3709, 0.0074, 0.1025, 0.0474, 0.0278],
[0.046, 0.1026, 0.0828, 0.1627, 0.1641, 0.1422, 0.0645, 0.1405, 0.0919, 0.003],
[0.0042, 0.0493, 0.0419, 0.1378, 0.4944, 0.1808, 0.0018, 0.0243, 0.0627, 0.0028],
[0.1225, 0.0409, 0.0235, 0.2113, 0.1515, 0.2876, 0.0312, 0.0876, 0.0204, 0.0234],
[0.0194, 0.1041, 0.0087, 0.1942, 0.1965, 0.1861, 0.0925, 0.0114, 0.1353, 0.0518],
[0.0694, 0.0121, 0.0306, 0.2173, 0.207, 0.1839, 0.1609, 0.0987, 0.0057, 0.0143],
[0.0773, 0.0384, 0.0815, 0.2976, 0.1678, 0.2735, 0.0443, 0.0021, 0.0142, 0.0033],
[0.1491, 0.0343, 0.1027, 0.1702, 0.1755, 0.2146, 0.1172, 0.0136, 0.0049, 0.0178],
[0.0326, 0.0252, 0.0242, 0.1968, 0.2253, 0.1897, 0.1715, 0.0291, 0.0526, 0.053],
[0.0388, 0.0083, 0.0034, 0.156, 0.2624, 0.2362, 0.1439, 0.097, 0.0158, 0.0382],
[0.1016, 0.0295, 0.0795, 0.1707, 0.1112, 0.3291, 0.049, 0.032, 0.0521, 0.0455],
[0.0977, 0.0206, 0.0628, 0.1048, 0.112, 0.3494, 0.0415, 0.072, 0.1006, 0.0385],
[0.1318, 0.031, 0.101, 0.1336, 0.1554, 0.3551, 0.0398, 0.0017, 0.0302, 0.0204],
[0.0021, 0.0425, 0.053, 0.2228, 0.0913, 0.3437, 0.0805, 0.0462, 0.0393, 0.0785],
[0.0134, 0.0413, 0.003, 0.177, 0.5546, 0.0932, 0.0115, 0.0201, 0.043, 0.043],
[0.0417, 0.0427, 0.0427, 0.4052, 0.1539, 0.1004, 0.0223, 0.0558, 0.0363, 0.0991],
[0.0168, 0.0812, 0.0726, 0.282, 0.0909, 0.19, 0.0692, 0.0882, 0.0438, 0.0651],
[0.0131, 0.0872, 0.0123, 0.2158, 0.1465, 0.3799, 0.0283, 0.0572, 0.0561, 0.0034],
[0.0004, 0.0085, 0.0203, 0.2564, 0.1132, 0.4039, 0.0764, 0.0248, 0.0554, 0.0407],
[0.0297, 0.1385, 0.0224, 0.2506, 0.1405, 0.2091, 0.0314, 0.0605, 0.0417, 0.0756],
[0.068, 0.0287, 0.159, 0.162, 0.1686, 0.1714, 0.012, 0.0192, 0.1192, 0.0919],
[0.0052, 0.118, 0.0635, 0.2109, 0.1546, 0.2808, 0.0042, 0.0277, 0.0773, 0.0578],
[0.0397, 0.0178, 0.0886, 0.1456, 0.1405, 0.2528, 0.0435, 0.0235, 0.1355, 0.1126],
[0.0327, 0.0446, 0.0289, 0.2086, 0.2682, 0.1407, 0.0562, 0.118, 0.0353, 0.0669],
[0.0005, 0.0646, 0.0217, 0.1887, 0.3002, 0.1648, 0.0622, 0.0191, 0.15, 0.0281],
[0.0078, 0.0038, 0.0757, 0.1769, 0.2691, 0.1983, 0.0832, 0.0274, 0.039, 0.1189],
[0.0081, 0.0655, 0.0413, 0.0887, 0.3694, 0.1898, 0.0595, 0.0381, 0.0556, 0.0839],
[0.0313, 0.0402, 0.1223, 0.1618, 0.1557, 0.18, 0.014, 0.0995, 0.0894, 0.1058],
[0.0092, 0.1153, 0.0712, 0.2126, 0.2725, 0.151, 0.0765, 0.05, 0.0171, 0.0247],
[0.0561, 0.0079, 0.0827, 0.346, 0.1376, 0.1359, 0.0391, 0.0983, 0.0762, 0.0203],
[0.0357, 0.0666, 0.1368, 0.1751, 0.1934, 0.1776, 0.0085, 0.0476, 0.1541, 0.0044],
[0.1463, 0.0953, 0.0277, 0.2749, 0.1555, 0.2103, 0.0156, 0.0215, 0.0051, 0.0478],
[0.0467, 0.0808, 0.1426, 0.1844, 0.1621, 0.2895, 0.0485, 0.0311, 0.0075, 0.0067],
[0.0088, 0.0407, 0.0271, 0.2446, 0.1509, 0.3057, 0.06, 0.1275, 0.0015, 0.0332],
[0.0755, 0.1, 0.0116, 0.1405, 0.321, 0.1397, 0.06, 0.0728, 0.0318, 0.0472],
[0.181, 0.0229, 0.0575, 0.2379, 0.2035, 0.1908, 0.0095, 0.0258, 0.018, 0.053],
[0.1002, 0.0427, 0.048, 0.192, 0.2329, 0.29, 0.0187, 0.0372, 0.0253, 0.0129],
[0.0498, 0.0397, 0.0253, 0.3162, 0.1884, 0.142, 0.09, 0.0393, 0.0627, 0.0467],
